date,cash_type,money,coffee_name
2024-06-08,card,32.82,Americano with Milk
2024-06-08,card,37.72,Cappuccino
2024-06-08,card,37.72,Cappuccino
2024-06-09,card,27.92,Cortado
2024-06-09,card,37.72,Latte
2024-06-09,card,37.72,Latte
2024-06-09,card,37.72,Cappuccino
2024-06-09,card,37.72,Cappuccino
2024-06-09,card,23.02,Espresso
2024-06-09,card,27.92,Cortado
2024-06-09,card,32.82,Americano with Milk
2024-06-09,card,37.72,Latte
2024-06-09,card,37.72,Cappuccino
2024-06-09,card,32.82,Americano with Milk
2024-06-09,card,27.92,Americano
2024-06-09,card,37.72,Latte
2024-06-10,card,37.72,Cappuccino
2024-06-10,card,37.72,Latte
2024-06-10,card,37.72,Hot Chocolate
2024-06-10,card,37.72,Hot Chocolate
2024-06-10,card,37.72,Latte
2024-06-10,card,37.72,Latte
2024-06-11,card,32.82,Americano with Milk
2024-06-11,card,37.72,Latte
2024-06-11,card,37.72,Latte
2024-06-11,card,32.82,Americano with Milk
2024-06-11,card,32.82,Americano with Milk
2024-06-11,card,37.72,Hot Chocolate
2024-06-12,card,37.72,Hot Chocolate
2024-06-12,card,37.72,Cappuccino
2024-06-12,card,37.72,Latte
2024-06-12,card,37.72,Latte
2024-06-12,card,37.72,Hot Chocolate
2024-06-12,card,32.82,Americano with Milk
2024-06-13,card,37.72,Hot Chocolate
2024-06-13,card,27.92,Americano
2024-06-13,card,32.82,Americano with Milk
2024-06-13,card,27.92,Cortado
2024-06-13,card,32.82,Americano with Milk
2024-06-13,card,37.72,Latte
2024-06-13,card,32.82,Americano with Milk
2024-06-13,card,23.02,Espresso
2024-06-13,card,23.02,Espresso
2024-06-13,card,32.82,Americano with Milk
2024-06-13,card,32.82,Americano with Milk
2024-06-13,card,37.72,Latte
2024-06-14,card,37.72,Latte
2024-06-14,card,32.82,Americano with Milk
2024-06-14,card,27.92,Cortado
2024-06-14,card,27.92,Americano
2024-06-15,card,37.72,Cappuccino
2024-06-15,card,37.72,Latte
2024-06-15,card,32.82,Americano with Milk
2024-06-15,card,23.02,Espresso
2024-06-15,card,32.82,Americano with Milk
2024-06-15,card,27.92,Americano
2024-06-15,card,32.82,Americano with Milk
2024-06-15,card,37.72,Cocoa
2024-06-16,card,37.72,Hot Chocolate
2024-06-16,card,32.82,Americano with Milk
2024-06-16,card,23.02,Espresso
2024-06-16,card,37.72,Hot Chocolate
2024-06-16,card,32.82,Americano with Milk
2024-06-16,card,37.72,Latte
2024-06-16,card,32.82,Americano with Milk
2024-06-16,card,32.82,Americano with Milk
2024-06-16,card,37.72,Hot Chocolate
2024-06-16,card,37.72,Hot Chocolate
2024-06-16,card,32.82,Americano with Milk
2024-06-16,card,32.82,Americano with Milk
2024-06-17,card,37.72,Cappuccino
2024-06-17,card,27.92,Americano
2024-06-17,card,27.92,Cortado
2024-06-17,card,27.92,Cortado
2024-06-17,card,37.72,Cappuccino
2024-06-17,card,37.72,Cappuccino
2024-06-17,card,27.92,Americano
2024-06-17,card,27.92,Americano
2024-06-17,card,32.82,Americano with Milk
2024-06-17,card,37.72,Cappuccino
2024-06-18,card,37.72,Cappuccino
2024-06-18,card,27.92,Americano
2024-06-18,card,37.72,Cappuccino
2024-06-18,card,37.72,Cappuccino
2024-06-18,card,32.82,Americano with Milk
2024-06-18,card,32.82,Americano with Milk
2024-06-18,card,27.92,Cortado
2024-06-19,card,37.72,Cocoa
2024-06-19,card,27.92,Cortado
2024-06-19,card,27.92,Americano
2024-06-19,card,37.72,Latte
2024-06-19,card,37.72,Cappuccino
2024-06-19,card,37.72,Latte
2024-06-19,card,37.72,Cappuccino
2024-06-19,card,37.72,Latte
2024-06-19,card,32.82,Americano with Milk
2024-06-19,card,32.82,Americano with Milk
2024-06-19,card,32.82,Americano with Milk
2024-06-20,card,32.82,Americano with Milk
2024-06-20,card,37.72,Latte
2024-06-20,card,37.72,Latte
2024-06-20,card,37.72,Latte
2024-06-20,card,37.72,Latte
2024-06-20,card,37.72,Latte
2024-06-21,card,32.82,Americano with Milk
2024-06-21,card,37.72,Latte
2024-06-21,card,37.72,Latte
2024-06-21,card,27.92,Americano
2024-06-21,card,32.82,Americano with Milk
2024-06-21,card,23.02,Espresso
2024-06-21,card,37.72,Cappuccino
2024-06-21,card,37.72,Cappuccino
2024-06-21,card,37.72,Cappuccino
2024-06-21,card,32.82,Americano with Milk
2024-06-21,card,37.72,Cappuccino
2024-06-21,card,27.92,Americano
2024-06-22,card,27.92,Cortado
2024-06-22,card,32.82,Americano with Milk
2024-06-22,card,32.82,Americano with Milk
2024-06-22,card,37.72,Latte
2024-06-22,card,37.72,Cappuccino
2024-06-23,card,37.72,Cappuccino
2024-06-23,card,32.82,Americano with Milk
2024-06-23,card,32.82,Americano with Milk
2024-06-23,card,37.72,Cappuccino
2024-06-23,card,37.72,Latte
2024-06-24,card,32.82,Americano with Milk
2024-06-24,card,37.72,Cappuccino
2024-06-24,card,37.72,Cappuccino
2024-06-24,card,37.72,Latte
2024-06-24,card,37.72,Cappuccino
2024-06-24,card,37.72,Cappuccino
2024-06-25,card,37.72,Cappuccino
2024-06-25,card,32.82,Americano with Milk
2024-06-25,card,32.82,Americano with Milk
2024-06-25,card,37.72,Latte
2024-06-26,card,23.02,Espresso
2024-06-26,card,32.82,Americano with Milk
2024-06-26,card,37.72,Cappuccino
2024-06-26,card,37.72,Latte
2024-06-26,card,27.92,Americano
2024-06-26,card,37.72,Latte
2024-06-27,card,32.82,Americano with Milk
2024-06-27,card,37.72,Cappuccino
2024-06-27,card,32.82,Americano with Milk
2024-06-27,card,27.92,Cortado
2024-06-28,card,37.72,Cappuccino
2024-06-28,card,27.92,Cortado
2024-06-28,card,23.02,Espresso
2024-06-28,card,32.82,Americano with Milk
2024-06-28,card,37.72,Latte
2024-06-29,card,32.82,Americano with Milk
2024-06-29,card,32.82,Americano with Milk
2024-06-29,card,37.72,Cappuccino
2024-06-29,card,32.82,Americano with Milk
2024-06-29,card,37.72,Cappuccino
2024-06-29,card,37.72,Cappuccino
2024-06-29,card,37.72,Hot Chocolate
2024-06-29,card,37.72,Latte
2024-06-30,card,37.72,Hot Chocolate
2024-06-30,card,37.72,Latte
2024-06-30,card,23.02,Espresso
2024-06-30,card,32.82,Americano with Milk
2024-07-01,card,23.02,Espresso
2024-07-01,card,37.72,Cappuccino
2024-07-01,card,37.72,Cappuccino
2024-07-02,card,32.82,Americano with Milk
2024-07-02,card,27.92,Americano
2024-07-02,card,32.82,Americano with Milk
2024-07-02,card,27.92,Americano
2024-07-02,card,37.72,Latte
2024-07-02,card,32.82,Americano with Milk
2024-07-03,card,23.02,Espresso
2024-07-03,card,37.72,Latte
2024-07-03,card,37.72,Cappuccino
2024-07-03,card,37.72,Latte
2024-07-03,card,32.82,Americano with Milk
2024-07-03,card,37.72,Cappuccino
2024-07-03,card,37.72,Cappuccino
2024-07-03,card,32.82,Americano with Milk
2024-07-03,card,32.82,Americano with Milk
2024-07-04,card,27.92,Americano
2024-07-04,card,32.82,Americano with Milk
2024-07-05,card,32.82,Americano with Milk
2024-07-05,card,37.72,Cappuccino
2024-07-05,card,27.92,Americano
2024-07-05,card,27.92,Americano
2024-07-05,card,23.02,Espresso
2024-07-05,card,32.82,Americano with Milk
2024-07-05,card,23.02,Espresso
2024-07-05,card,32.82,Americano with Milk
2024-07-05,card,37.72,Cocoa
2024-07-05,card,27.92,Americano
2024-07-06,card,37.72,Latte
2024-07-06,card,32.82,Latte
2024-07-06,card,32.82,Latte
2024-07-06,card,27.92,Americano with Milk
2024-07-06,card,32.82,Latte
2024-07-07,card,32.82,Cappuccino
2024-07-07,card,27.92,Americano with Milk
2024-07-07,card,32.82,Hot Chocolate
2024-07-07,card,32.82,Cocoa
2024-07-07,card,32.82,Hot Chocolate
2024-07-07,card,32.82,Cappuccino
2024-07-07,card,32.82,Cappuccino
2024-07-07,card,27.92,Americano with Milk
2024-07-07,card,27.92,Americano with Milk
2024-07-07,card,32.82,Cappuccino
2024-07-07,card,32.82,Latte
2024-07-08,card,32.82,Latte
2024-07-08,card,27.92,Americano with Milk
2024-07-08,card,32.82,Latte
2024-07-08,card,23.02,Americano
2024-07-08,card,23.02,Americano
2024-07-09,card,32.82,Cappuccino
2024-07-09,card,27.92,Americano with Milk
2024-07-09,card,27.92,Americano with Milk
2024-07-09,card,27.92,Americano with Milk
2024-07-09,card,27.92,Americano with Milk
2024-07-10,card,32.82,Latte
2024-07-10,card,23.02,Americano
2024-07-10,card,27.92,Americano with Milk
2024-07-11,card,32.82,Latte
2024-07-11,card,23.02,Americano
2024-07-11,card,32.82,Hot Chocolate
2024-07-11,card,27.92,Americano with Milk
2024-07-12,card,32.82,Hot Chocolate
2024-07-12,card,32.82,Hot Chocolate
2024-07-12,card,23.02,Cortado
2024-07-12,card,32.82,Hot Chocolate
2024-07-12,card,32.82,Hot Chocolate
2024-07-13,card,32.82,Latte
2024-07-13,card,32.82,Latte
2024-07-14,card,23.02,Americano
2024-07-14,card,27.92,Americano with Milk
2024-07-14,card,32.82,Cappuccino
2024-07-14,card,23.02,Americano
2024-07-14,card,32.82,Latte
2024-07-14,card,32.82,Latte
2024-07-15,card,32.82,Cappuccino
2024-07-16,card,27.92,Americano with Milk
2024-07-16,card,32.82,Hot Chocolate
2024-07-17,card,27.92,Americano with Milk
2024-07-18,card,23.02,Cortado
2024-07-18,card,27.92,Americano with Milk
2024-07-18,card,18.12,Espresso
2024-07-18,card,23.02,Americano
2024-07-18,card,23.02,Americano
2024-07-18,card,32.82,Latte
2024-07-18,card,32.82,Cappuccino
2024-07-18,card,32.82,Latte
2024-07-18,card,32.82,Hot Chocolate
2024-07-18,card,32.82,Latte
2024-07-18,card,32.82,Latte
2024-07-19,card,32.82,Cocoa
2024-07-19,card,32.82,Latte
2024-07-19,card,32.82,Latte
2024-07-19,card,32.82,Latte
2024-07-19,card,27.92,Americano with Milk
2024-07-19,card,32.82,Latte
2024-07-19,card,23.02,Americano
2024-07-19,card,27.92,Americano with Milk
2024-07-20,card,32.82,Latte
2024-07-20,card,23.02,Americano
2024-07-20,card,32.82,Latte
2024-07-20,card,32.82,Latte
2024-07-20,card,32.82,Latte
2024-07-20,card,23.02,Americano
2024-07-20,card,23.02,Americano
2024-07-21,card,32.82,Cocoa
2024-07-21,card,32.82,Cappuccino
2024-07-21,card,23.02,Cortado
2024-07-21,card,32.82,Latte
2024-07-22,card,23.02,Americano
2024-07-22,card,23.02,Americano
2024-07-22,card,32.82,Latte
2024-07-22,card,27.92,Americano with Milk
2024-07-23,card,27.92,Americano with Milk
2024-07-23,card,32.82,Latte
2024-07-23,card,23.02,Americano
2024-07-23,card,27.92,Americano with Milk
2024-07-23,card,32.82,Latte
2024-07-23,card,23.02,Americano
2024-07-23,card,32.82,Cocoa
2024-07-23,card,32.82,Latte
2024-07-23,card,32.82,Latte
2024-07-23,card,23.02,Americano
2024-07-23,card,23.02,Americano
2024-07-23,card,27.92,Americano with Milk
2024-07-24,card,32.82,Latte
2024-07-24,card,27.92,Americano with Milk
2024-07-24,card,27.92,Americano with Milk
2024-07-24,card,18.12,Espresso
2024-07-24,card,18.12,Espresso
2024-07-24,card,32.82,Cappuccino
2024-07-24,card,32.82,Cappuccino
2024-07-24,card,32.82,Cappuccino
2024-07-24,card,27.92,Americano with Milk
2024-07-24,card,23.02,Americano
2024-07-24,card,23.02,Americano
2024-07-24,card,32.82,Latte
2024-07-25,card,32.82,Cappuccino
2024-07-25,card,23.02,Americano
2024-07-25,card,32.82,Latte
2024-07-25,card,27.92,Americano with Milk
2024-07-25,card,23.02,Americano
2024-07-25,card,32.82,Cappuccino
2024-07-25,card,23.02,Cortado
2024-07-25,card,23.02,Cortado
2024-07-25,card,32.82,Cocoa
2024-07-25,card,18.12,Espresso
2024-07-26,card,32.82,Latte
2024-07-26,card,27.92,Americano with Milk
2024-07-26,card,32.82,Latte
2024-07-26,card,27.92,Americano with Milk
2024-07-26,card,18.12,Espresso
2024-07-26,card,23.02,Cortado
2024-07-26,card,32.82,Latte
2024-07-26,card,23.02,Cortado
2024-07-26,card,32.82,Cappuccino
2024-07-26,card,32.82,Cappuccino
2024-07-26,card,27.92,Americano with Milk
2024-07-26,card,32.82,Latte
2024-07-26,card,23.02,Americano
2024-07-26,card,32.82,Cappuccino
2024-07-26,card,32.82,Latte
2024-07-26,card,27.92,Americano with Milk
2024-07-27,card,32.82,Cappuccino
2024-07-27,card,27.92,Americano with Milk
2024-07-27,card,27.92,Americano with Milk
2024-07-27,card,18.12,Espresso
2024-07-27,card,27.92,Americano with Milk
2024-07-27,card,32.82,Cappuccino
2024-07-27,card,27.92,Americano with Milk
2024-07-27,card,32.82,Cappuccino
2024-07-27,card,27.92,Americano with Milk
2024-07-27,card,18.12,Espresso
2024-07-27,card,32.82,Latte
2024-07-27,card,32.82,Cappuccino
2024-07-27,card,32.82,Latte
2024-07-28,card,27.92,Americano with Milk
2024-07-28,card,32.82,Latte
2024-07-28,card,18.12,Espresso
2024-07-29,card,27.92,Americano with Milk
2024-07-29,card,32.82,Latte
2024-07-29,card,23.02,Americano
2024-07-29,card,23.02,Americano
2024-07-29,card,32.82,Hot Chocolate
2024-07-29,card,27.92,Americano with Milk
2024-07-29,card,32.82,Hot Chocolate
2024-07-29,card,32.82,Cappuccino
2024-07-29,card,23.02,Americano
2024-07-29,card,32.82,Cocoa
2024-07-29,card,32.82,Cappuccino
2024-07-30,card,27.92,Americano with Milk
2024-07-30,card,27.92,Americano with Milk
2024-07-30,card,18.12,Espresso
2024-07-30,card,23.02,Americano
2024-07-30,card,23.02,Cortado
2024-07-30,card,27.92,Americano with Milk
2024-07-30,card,32.82,Cappuccino
2024-07-30,card,23.02,Cortado
2024-07-30,card,27.92,Americano with Milk
2024-07-30,card,27.92,Americano with Milk
2024-07-30,card,27.92,Americano with Milk
2024-07-30,card,32.82,Latte
2024-07-30,card,27.92,Americano with Milk
2024-07-30,card,18.12,Espresso
2024-07-30,card,27.92,Americano with Milk
2024-07-30,card,32.82,Latte
2024-07-30,card,27.92,Americano with Milk
2024-07-30,card,23.02,Cortado
2024-07-30,card,27.92,Americano with Milk
2024-07-30,card,32.82,Cappuccino
2024-07-30,card,27.92,Americano with Milk
2024-07-30,card,27.92,Americano with Milk
2024-07-30,card,32.82,Latte
2024-07-30,card,23.02,Americano
2024-07-31,card,23.02,Cortado
2024-07-31,card,23.02,Americano
2024-07-31,card,27.92,Americano with Milk
2024-07-31,card,32.82,Latte
2024-07-31,card,32.82,Cocoa
2024-07-31,card,27.92,Americano with Milk
2024-07-31,card,32.82,Latte
2024-07-31,card,23.02,Americano
2024-07-31,card,27.92,Americano with Milk
2024-07-31,card,27.92,Americano with Milk
2024-07-31,card,27.92,Americano with Milk
2024-07-31,card,23.02,Cortado
2024-07-31,card,23.02,Cortado
2024-07-31,card,32.82,Latte
2024-07-31,card,32.82,Latte
2024-07-31,card,27.92,Americano with Milk
2024-07-31,card,32.82,Latte
2024-07-31,card,32.82,Cappuccino
2024-07-31,card,32.82,Latte
2024-07-31,card,23.02,Cortado
2024-07-31,card,32.82,Cocoa
2024-07-31,card,32.82,Latte
2024-08-01,card,27.92,Americano with Milk
2024-08-01,card,27.92,Americano with Milk
2024-08-01,card,23.02,Cortado
2024-08-01,card,32.82,Cappuccino
2024-08-01,card,27.92,Americano with Milk
2024-08-01,card,27.92,Americano with Milk
2024-08-01,card,27.92,Americano with Milk
2024-08-01,card,23.02,Americano
2024-08-01,card,23.02,Americano
2024-08-01,card,32.82,Cappuccino
2024-08-01,card,27.92,Americano with Milk
2024-08-01,card,32.82,Cappuccino
2024-08-02,card,32.82,Latte
2024-08-02,card,23.02,Cortado
2024-08-02,card,27.92,Americano with Milk
2024-08-02,card,27.92,Americano with Milk
2024-08-02,card,27.92,Americano with Milk
2024-08-03,card,23.02,Cortado
2024-08-03,card,23.02,Cortado
2024-08-03,card,27.92,Americano with Milk
2024-08-03,card,27.92,Americano with Milk
2024-08-03,card,27.92,Americano with Milk
2024-08-03,card,27.92,Americano with Milk
2024-08-03,card,18.12,Espresso
2024-08-03,card,27.92,Americano with Milk
2024-08-03,card,27.92,Americano with Milk
2024-08-03,card,32.82,Cappuccino
2024-08-03,card,32.82,Latte
2024-08-03,card,32.82,Latte
2024-08-03,card,27.92,Americano with Milk
2024-08-04,card,32.82,Cappuccino
2024-08-04,card,27.92,Americano with Milk
2024-08-04,card,32.82,Cappuccino
2024-08-04,card,27.92,Americano with Milk
2024-08-04,card,32.82,Cappuccino
2024-08-04,card,32.82,Cappuccino
2024-08-05,card,23.02,Cortado
2024-08-05,card,27.92,Americano with Milk
2024-08-05,card,32.82,Latte
2024-08-05,card,32.82,Cappuccino
2024-08-05,card,32.82,Latte
2024-08-05,card,23.02,Cortado
2024-08-05,card,32.82,Latte
2024-08-05,card,32.82,Cocoa
2024-08-05,card,27.92,Americano with Milk
2024-08-05,card,27.92,Americano with Milk
2024-08-05,card,32.82,Cocoa
2024-08-05,card,32.82,Latte
2024-08-05,card,32.82,Latte
2024-08-06,card,32.82,Latte
2024-08-06,card,23.02,Cortado
2024-08-06,card,32.82,Hot Chocolate
2024-08-06,card,32.82,Cappuccino
2024-08-06,card,32.82,Cocoa
2024-08-06,card,32.82,Latte
2024-08-06,card,27.92,Americano with Milk
2024-08-06,card,32.82,Latte
2024-08-07,card,23.02,Americano
2024-08-07,card,23.02,Americano
2024-08-07,card,27.92,Americano with Milk
2024-08-07,card,23.02,Americano
2024-08-07,card,18.12,Espresso
2024-08-07,card,32.82,Cocoa
2024-08-07,card,32.82,Cappuccino
2024-08-07,card,32.82,Latte
2024-08-07,card,32.82,Latte
2024-08-07,card,32.82,Latte
2024-08-08,card,18.12,Espresso
2024-08-08,card,23.02,Cortado
2024-08-08,card,27.92,Americano with Milk
2024-08-08,card,23.02,Cortado
2024-08-08,card,32.82,Cappuccino
2024-08-08,card,32.82,Cappuccino
2024-08-08,card,27.92,Americano with Milk
2024-08-08,card,23.02,Cortado
2024-08-09,card,27.92,Americano with Milk
2024-08-09,card,32.82,Latte
2024-08-09,card,23.02,Americano
2024-08-09,card,23.02,Cortado
2024-08-09,card,23.02,Americano
2024-08-09,card,23.02,Americano
2024-08-09,card,32.82,Hot Chocolate
2024-08-09,card,32.82,Latte
2024-08-10,card,23.02,Cortado
2024-08-10,card,32.82,Cappuccino
2024-08-10,card,27.92,Americano with Milk
2024-08-10,card,32.82,Latte
2024-08-10,card,23.02,Americano
2024-08-10,card,32.82,Cocoa
2024-08-10,card,27.92,Americano with Milk
2024-08-10,card,32.82,Cocoa
2024-08-10,card,32.82,Cocoa
2024-08-10,card,32.82,Latte
2024-08-10,card,23.02,Cortado
2024-08-11,card,32.82,Latte
2024-08-11,card,32.82,Latte
2024-08-11,card,27.92,Americano with Milk
2024-08-11,card,32.82,Cappuccino
2024-08-11,card,27.92,Americano with Milk
2024-08-11,card,23.02,Cortado
2024-08-11,card,32.82,Latte
2024-08-11,card,32.82,Latte
2024-08-11,card,32.82,Cappuccino
2024-08-11,card,18.12,Espresso
2024-08-11,card,23.02,Cortado
2024-08-11,card,32.82,Latte
2024-08-11,card,32.82,Cappuccino
2024-08-11,card,32.82,Cocoa
2024-08-11,card,27.92,Americano with Milk
2024-08-12,card,27.92,Americano with Milk
2024-08-12,card,32.82,Hot Chocolate
2024-08-12,card,27.92,Americano with Milk
2024-08-12,card,23.02,Americano
2024-08-12,card,32.82,Latte
2024-08-12,card,32.82,Latte
2024-08-12,card,27.92,Americano with Milk
2024-08-12,card,27.92,Americano with Milk
2024-08-12,card,27.92,Americano with Milk
2024-08-12,card,32.82,Latte
2024-08-12,card,32.82,Cappuccino
2024-08-12,card,32.82,Cappuccino
2024-08-12,card,18.12,Espresso
2024-08-13,card,27.92,Americano with Milk
2024-08-13,card,27.92,Americano with Milk
2024-08-13,card,27.92,Americano with Milk
2024-08-13,card,27.92,Americano with Milk
2024-08-13,card,23.02,Cortado
2024-08-13,card,32.82,Latte
2024-08-13,card,27.92,Americano with Milk
2024-08-13,card,32.82,Latte
2024-08-13,card,32.82,Latte
2024-08-13,card,32.82,Cocoa
2024-08-13,card,23.02,Cortado
2024-08-13,card,32.82,Cappuccino
2024-08-13,card,32.82,Cappuccino
2024-08-14,card,23.02,Americano
2024-08-14,card,32.82,Latte
2024-08-14,card,32.82,Cappuccino
2024-08-14,card,23.02,Cortado
2024-08-14,card,18.12,Espresso
2024-08-14,card,32.82,Latte
2024-08-14,card,23.02,Americano
2024-08-14,card,23.02,Americano
2024-08-14,card,23.02,Cortado
2024-08-14,card,27.92,Americano with Milk
2024-08-14,card,32.82,Latte
2024-08-14,card,23.02,Cortado
2024-08-14,card,32.82,Latte
2024-08-15,card,23.02,Americano
2024-08-15,card,18.12,Espresso
2024-08-15,card,23.02,Cortado
2024-08-15,card,32.82,Cappuccino
2024-08-15,card,32.82,Hot Chocolate
2024-08-15,card,32.82,Latte
2024-08-15,card,32.82,Latte
2024-08-15,card,32.82,Latte
2024-08-15,card,23.02,Americano
2024-08-15,card,32.82,Hot Chocolate
2024-08-15,card,27.92,Americano with Milk
2024-08-15,card,27.92,Americano with Milk
2024-08-15,card,32.82,Cappuccino
2024-08-15,card,18.12,Espresso
2024-08-15,card,27.92,Americano with Milk
2024-08-15,card,27.92,Americano with Milk
2024-08-16,card,27.92,Americano with Milk
2024-08-16,card,23.02,Americano
2024-08-16,card,18.12,Espresso
2024-08-16,card,18.12,Espresso
2024-08-16,card,32.82,Latte
2024-08-17,card,27.92,Americano with Milk
2024-08-17,card,23.02,Cortado
2024-08-17,card,27.92,Americano with Milk
2024-08-17,card,32.82,Cappuccino
2024-08-17,card,23.02,Cortado
2024-08-17,card,32.82,Latte
2024-08-17,card,27.92,Americano with Milk
2024-08-17,card,32.82,Latte
2024-08-17,card,32.82,Cappuccino
2024-08-17,card,27.92,Americano with Milk
2024-08-17,card,23.02,Cortado
2024-08-18,card,27.92,Americano with Milk
2024-08-18,card,23.02,Americano
2024-08-18,card,23.02,Americano
2024-08-18,card,27.92,Americano with Milk
2024-08-18,card,27.92,Americano with Milk
2024-08-18,card,27.92,Americano with Milk
2024-08-18,card,23.02,Cortado
2024-08-18,card,32.82,Cappuccino
2024-08-18,card,32.82,Cappuccino
2024-08-18,card,32.82,Cappuccino
2024-08-19,card,32.82,Cocoa
2024-08-19,card,32.82,Latte
2024-08-19,card,27.92,Americano with Milk
2024-08-19,card,27.92,Americano with Milk
2024-08-20,card,23.02,Americano
2024-08-20,card,23.02,Cortado
2024-08-20,card,32.82,Latte
2024-08-20,card,23.02,Cortado
2024-08-20,card,27.92,Americano with Milk
2024-08-20,card,23.02,Americano
2024-08-20,card,18.12,Espresso
2024-08-20,card,32.82,Latte
2024-08-20,card,32.82,Latte
2024-08-20,card,32.82,Latte
2024-08-20,card,32.82,Latte
2024-08-20,card,32.82,Latte
2024-08-20,card,23.02,Americano
2024-08-21,card,23.02,Cortado
2024-08-21,card,27.92,Americano with Milk
2024-08-21,card,32.82,Latte
2024-08-21,card,23.02,Americano
2024-08-21,card,23.02,Cortado
2024-08-21,card,27.92,Americano with Milk
2024-08-21,card,32.82,Latte
2024-08-22,card,23.02,Cortado
2024-08-22,card,27.92,Americano with Milk
2024-08-22,card,27.92,Americano with Milk
2024-08-22,card,32.82,Latte
2024-08-22,card,32.82,Latte
2024-08-22,card,32.82,Cappuccino
2024-08-22,card,23.02,Americano
2024-08-23,card,32.82,Latte
2024-08-23,card,32.82,Cocoa
2024-08-23,card,23.02,Cortado
2024-08-23,card,23.02,Americano
2024-08-23,card,27.92,Americano with Milk
2024-08-23,card,32.82,Latte
2024-08-23,card,23.02,Americano
2024-08-23,card,32.82,Hot Chocolate
2024-08-23,card,23.02,Americano
2024-08-23,card,23.02,Americano
2024-08-23,card,32.82,Latte
2024-08-23,card,23.02,Cortado
2024-08-23,card,23.02,Americano
2024-08-24,card,23.02,Cortado
2024-08-24,card,23.02,Cortado
2024-08-24,card,23.02,Cortado
2024-08-24,card,18.12,Espresso
2024-08-24,card,18.12,Espresso
2024-08-24,card,23.02,Americano
2024-08-25,card,32.82,Latte
2024-08-25,card,23.02,Cortado
2024-08-25,card,23.02,Americano
2024-08-25,card,23.02,Americano
2024-08-25,card,32.82,Cappuccino
2024-08-25,card,32.82,Cappuccino
2024-08-26,card,27.92,Americano with Milk
2024-08-26,card,23.02,Americano
2024-08-26,card,23.02,Cortado
2024-08-26,card,23.02,Americano
2024-08-26,card,32.82,Cappuccino
2024-08-26,card,32.82,Latte
2024-08-26,card,27.92,Americano with Milk
2024-08-26,card,32.82,Latte
2024-08-26,card,27.92,Americano with Milk
2024-08-26,card,23.02,Americano
2024-08-26,card,23.02,Americano
2024-08-27,card,32.82,Latte
2024-08-28,card,27.92,Americano with Milk
2024-08-28,card,32.82,Cappuccino
2024-08-28,card,23.02,Americano
2024-08-28,card,27.92,Americano with Milk
2024-08-29,card,23.02,Americano
2024-08-30,card,27.92,Americano with Milk
2024-08-30,card,32.82,Latte
2024-08-30,card,27.92,Americano with Milk
2024-08-31,card,23.02,Cortado
2024-08-31,card,27.92,Americano with Milk
2024-08-31,card,18.12,Espresso
2024-08-31,card,27.92,Americano with Milk
2024-08-31,card,23.02,Cortado
2024-08-31,card,23.02,Cortado
2024-09-01,card,27.92,Americano with Milk
2024-09-01,card,23.02,Cortado
2024-09-01,card,32.82,Cappuccino
2024-09-01,card,27.92,Americano with Milk
2024-09-01,card,23.02,Americano
2024-09-01,card,27.92,Americano with Milk
2024-09-01,card,32.82,Latte
2024-09-01,card,32.82,Latte
2024-09-01,card,32.82,Latte
2024-09-01,card,32.82,Latte
2024-09-02,card,23.02,Americano
2024-09-02,card,23.02,Americano
2024-09-02,card,32.82,Cappuccino
2024-09-02,card,32.82,Cocoa
2024-09-02,card,32.82,Latte
2024-09-02,card,27.92,Americano with Milk
2024-09-02,card,32.82,Latte
2024-09-02,card,27.92,Americano with Milk
2024-09-03,card,32.82,Cappuccino
2024-09-03,card,27.92,Americano with Milk
2024-09-03,card,32.82,Latte
2024-09-03,card,27.92,Americano with Milk
2024-09-03,card,32.82,Cocoa
2024-09-03,card,27.92,Americano with Milk
2024-09-03,card,32.82,Cocoa
2024-09-03,card,32.82,Cappuccino
2024-09-03,card,32.82,Cocoa
2024-09-03,card,27.92,Americano with Milk
2024-09-03,card,27.92,Americano with Milk
2024-09-03,card,32.82,Latte
2024-09-03,card,27.92,Americano with Milk
2024-09-03,card,27.92,Americano with Milk
2024-09-03,card,32.82,Latte
2024-09-03,card,23.02,Cortado
2024-09-03,card,32.82,Cocoa
2024-09-04,card,32.82,Latte
2024-09-04,card,27.92,Americano with Milk
2024-09-04,card,23.02,Americano
2024-09-04,card,27.92,Americano with Milk
2024-09-04,card,32.82,Latte
2024-09-04,card,32.82,Latte
2024-09-04,card,27.92,Americano with Milk
2024-09-04,card,32.82,Cappuccino
2024-09-04,card,27.92,Americano with Milk
2024-09-04,card,32.82,Latte
2024-09-05,card,32.82,Latte
2024-09-05,card,23.02,Americano
2024-09-05,card,27.92,Americano with Milk
2024-09-05,card,27.92,Americano with Milk
2024-09-05,card,23.02,Americano
2024-09-05,card,32.82,Latte
2024-09-05,card,27.92,Americano with Milk
2024-09-05,card,23.02,Americano
2024-09-05,card,32.82,Cappuccino
2024-09-05,card,32.82,Cappuccino
2024-09-05,card,32.82,Cappuccino
2024-09-05,card,27.92,Americano with Milk
2024-09-05,card,32.82,Cappuccino
2024-09-05,card,27.92,Americano with Milk
2024-09-06,card,32.82,Latte
2024-09-06,card,18.12,Espresso
2024-09-06,card,32.82,Cappuccino
2024-09-06,card,32.82,Latte
2024-09-06,card,23.02,Americano
